2025-12-05 16:14:10.551 [main] INFO  o.s.b.w.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
2025-12-05 16:14:10.558 [main] INFO  o.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2025-12-05 16:14:10.560 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-12-05 16:14:10.560 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.83]
2025-12-05 16:14:10.654 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-12-05 16:14:10.654 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1304 ms
2025-12-05 16:14:11.718 [main] INFO  o.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2025-12-05 16:14:11.735 [main] INFO  o.s.b.w.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path ''
2025-12-05 16:14:11.742 [main] INFO  com.mergedata.MessageDataApplication - Started MessageDataApplication in 2.877 seconds (JVM running for 3.228)
2025-12-05 16:14:15.721 [http-nio-8081-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-12-05 16:14:15.721 [http-nio-8081-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-12-05 16:14:15.723 [http-nio-8081-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 2 ms
2025-12-05 16:19:50.196 [SpringApplicationShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-0} closing ...
2025-12-05 16:20:02.263 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2025-12-05 16:20:02.268 [main] INFO  com.mergedata.MessageDataApplication - Starting MessageDataApplication using Java 1.8.0_152 on mine with PID 27600 (D:\JetBrains\IdeaProjects\workOfJava\mergedata\target\classes started by 86156 in D:\JetBrains\IdeaProjects\workOfJava)
2025-12-05 16:20:02.269 [main] INFO  com.mergedata.MessageDataApplication - The following 1 profile is active: "mine"
2025-12-05 16:20:03.463 [main] INFO  o.s.b.w.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
2025-12-05 16:20:03.471 [main] INFO  o.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2025-12-05 16:20:03.473 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-12-05 16:20:03.474 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.83]
2025-12-05 16:20:03.582 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
